date_and_time,type,description,street_address,city,state,zip,latitude,longitude
06/21/2014 02:58:00 PM,[UIPD] UNLAWFUL USE OF WEAPONS,"""UNLAWFUL USE OF WEAPONS            <BR/><BR/>TRAFFIC STOP FOR SUBJECT WANTED ON VALID WARRANT. DRIVER ARRESTED FOR DUS, CANNABIS POSS, DRUG PARAPHERNALIA. PASSENGER ARRESTED FOR WARRANT AND UUW.""",NEIL ST S & SPRINGFIELD,URBANA,IL,61820.0,40.1125701,-88.2434931
06/17/2014 09:53:00 AM,[UIPD] MENTAL CASE-TRANSPORTATION,"""MENTAL CASE-TRANSPORTATION         <BR/><BR/>UIPD RESPONDED TO A CHECK WELFARE CALL AT THE 700 BLOCK OF SOUTH WRIGHT STREET, URBANA. UPON CONTACT WITH ONE SUBJECT, HE WAS LATER TRANSPORTED TO PRESENCE HOSPITAL FOR MEDICAL ASSISTANCE.""",700 Block WRIGHT ST S,URBANA,IL,61801.0,40.11837070000001,-88.2287625
06/28/2014 07:05:00 PM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/> BATTERY OCCURED AT TURF FIELDS ON FIRST AND STADIUM,FIRST ST S & STADIUM DR,URBANA,IL,61820.0,40.102709999999995,-88.2386183
07/18/2014 02:45:00 AM,[UIPD] BATTERY,"""BATTERY                            <BR/><BR/>OFFICER STOPPED TO CHECK WELFARE ON INTOXICATED SUBJECT. SUB JECT INJURED HIMSELF AND WAS TRANSPORTED TO CARLE ER, WHERE HE BATTERED A NURSE.""",GREEN ST E & FIFTH,URBANA,IL,61820.0,40.110284,-88.232058
08/22/2014 10:09:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>OFFICER(S) INVESTIGATED THREE (3) SEPARATE REPORTS OF BATTER Y AND DISORDERLY CONDUCT THAT INVOLVED THE SAME SUSPECT. THE SUSPECT WAS IDENTIFIED AND ARRESTED. SUBJECT WAS TRANSPORTE D TO CCSO.,700 Block SIXTH ST S,URBANA,IL,,40.1103,-88.2304
09/06/2014 02:13:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/> OFFICER WITNESSED ARRESTEE PUNCH VICTIM IN THE FACE.,700 Block GOODWIN AV S,URBANA,IL,,40.1065,-88.2237
09/06/2014 12:01:00 AM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>SUBJECT REPORTED THAT HE WAS BATTERED WHILE WALKING ALONG TH E SIDEWALK,100 Block ARMORY AVE E,URBANA,IL,,40.104,-88.2385
09/27/2014 01:01:00 AM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/> OFFENDER ATTEMPTED TO BATTER A UNIVERSITY EMPLOYEE,400 Block DANIEL ST E,URBANA,IL,,40.1079,-88.2333
10/13/2014 09:59:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>RO WAS BATTERED WHILE ATTEMPTING TO IDENTIFY A SUBJECT ON UI PROPERTY.,500 Block PENNSYLVANIA AV W,URBANA,IL,,40.1006,-88.2317
10/25/2014 02:50:00 PM,[UIPD] BATTERY-AGGRAVATED,"""BATTERY-AGGRAVATED                 <BR/><BR/>A HIGHLY INTOXICATED MALE WAS STOPPED BY OFFICER AFTER RECEIVING A REPORT THAT HE SPIT INTO A MOTOR VEHICLE WHILE IN TRAFFIC. THE MALE WAS UNCOOPERATIVE, COMBATIVE, AND RESISTED OFFICERS EFFORTS TO CHECK HIS WELFARE. MALE WAS TAKEN INTO CUSTODY RESULTING IN HIS NEED FOR MEDICAL ASSISTANCE.""",KIRBY AVE & FOURTH ST,URBANA,IL,,40.1,-88.2352
02/12/2011 04:43:00 PM,[UIPD] UNLAWFUL POSS FIREARM & AMMUNITION,"""UNLAWFUL POSS FIREARM & AMMUNITION <BR/><BR/>STAND BY FOR SUBECT LISTED AS PETITIONER ON OP, TO REMOVE HE R BELONGINGS. RESPONDANT ARRESTED FOR UUW FOR HAVING A LARGE NUMBER OF LIVE AMMUNITION WITHOUT HAVING VALID FOID CARD. SU BJECT HAD A LARGE NUMBER OF REAL LOOING AIR SOFT AND PELLET GUNS AND SWORDS. AMMUNITION CONFISCATED AS EVIDENCE. RESPOND ANT SUBJECT ARRESTED FOR UUW AND TAKEN TO CCSO.""",1800 Block VALLEY,URBANA,IL,,40.095339,-88.24935699999999
03/09/2011 06:58:00 PM,[UIPD] MENTAL CASE-TRANSPORTATION,MENTAL CASE-TRANSPORTATION         <BR/><BR/>OFFICERS WERE DISPATCHED TO A MENTAL SUBJECT AT POST I.  IND IVIDUAL STATED HE FELT PEOPLE WERE FOLLOWING HIM AND HE WANT ED SOMEONE TO HELP.  HE WAS VOLUNTARILY TRANSPORTED AND ADMI TTED TO PROVENA HOSPITAL.,1100 Block SPRINGFIELD W,URBANA,IL,,40.112777,-88.222462
10/28/2014 08:00:00 AM,[UIPD] MENTAL CASE-TRANSPORTATION,MENTAL CASE-TRANSPORTATION         <BR/><BR/>INDIVIDUAL WAS TRANSPORTED TO PRESENCE HOSPITAL FOR AN INVOL UNTARY ADMISSION.,1200 Block FIRST ST S,URBANA,IL,,40.102,-88.2378
11/15/2014 11:34:00 AM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>INTOXICATED UNDERAGED SUBJECT SPIT IN THE PARAMEDICS FACE AF TER BEING TAKEN OUT OF THE FOOTBALL GAME BECAUSE SHE PASSED OUT.,1400 Block FIRST ST S,URBANA,IL,,40.1,-88.2352
04/05/2011 02:08:00 AM,[UIPD] CARRYING OUT OF PREMISE,"""CARRYING OUT OF PREMISE            <BR/><BR/>NTA ISSUED - OFFENDER HAD A CLEAR PLASTIC CUP WITH A CLEAR F LUID IN IT.  HE WAS ASKED WHAT WAS IN IT AND HE SAID VODKA & SPRITE"""".  HE WAS TOLD TO DUMP IT OUT.  HE SAID """"I AM 23. C AN I DRINK IT?"""" OFCR TOLD HIM NO & TO DUMP IT OUT. HE TURNED AWAY FROM OFFICER & DRANK OUT OF THE CUP THEN DUMPED THE RE ST OUT.                                                                                                                                                                                                          """"""",700 Block FIFTH ST S,URBANA,IL,,40.110209000000005,-88.232056
04/07/2011 11:30:00 PM,[UIPD] ARSON-AGGRAVATED,ARSON-AGGRAVATED                   <BR/><BR/>SUBJECT LIT MULTIPLE DOORS ON FIRE IN OGLESBY HALL AND WAS E VENTUALLY ARRESTED FOR ARSON.,1000 Block COLLEGE CT,URBANA,IL,,40.099232,-88.220667
04/10/2011 03:33:00 AM,[UIPD] UNLAWFUL USE OF WEAPONS,"""UNLAWFUL USE OF WEAPONS            <BR/><BR/>OFFICER OBSERVED SUSPICIOUS SUBJECTS IN VEHICLE AND CONDUCTE D SURVEILLANCE. OFFICER LATER INITIATED A TRAFFIC STOP ON TH E VEHICLE FOR FAILING TO SIGNAL WHEN TURNING. A CONCEALED, E ASILY ACCESSIBLE, AND LOADED FIREARM WAS LOCATED IN THE REAR POUCH OF THE FRONT PASSENGER SEAR. ONE SUBJECT, WHO CLAIMED POSSESSION AND HAD NO FOID CARD WAS ARRESTED FOR AGGRAVATED UNLAWFUL USE OF WEAPONS. FIVE SUBJECTS WERE ISSUED U OF I NO TRESPASS LETTERS.""",GREEN E & THIRD,URBANA,IL,,40.110245,-88.235385
04/09/2011 09:03:00 PM,[UIPD] UNLAWFUL USE OF WEAPONS,UNLAWFUL USE OF WEAPONS            <BR/><BR/>OFFICER INITIATED A TRAFFIC STOP AND THE DRIVER WAS SUBSEQUE NTLY ARRESTED AFTER DRUG PARAPHERNALIA WAS FOUND IN THE VEHI CLE. DRIVER WAS ALSO CHARGED WITH UNLAWFUL USE OF WEAPON AFT ER BRASS KNUCKLES WERE FOUND IN HIS POCKET.,1100 Block THIRD ST S,URBANA,IL,,40.104107,-88.235518
04/09/2011 07:30:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>OFFICERS WERE DISPATCHED TO A BATTERY THAT JUST OCCURRED AT THE I-HOTEL. NO ARRESTS WERE MADE AT TIME OF INVESTIGATION.,1900 Block FIRST S,URBANA,IL,,40.090884,-88.23821600000001
04/08/2011 12:13:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>REQUEST TO REMOVE A DISORDERLY SUBJECT IN SHERMAN HALL. INDI VIDUAL WAS EVENTUALLY ARRESTED.,900 Block FIFTH STREET S,URBANA,IL,,40.104563,-88.231937
04/13/2011 07:45:00 PM,[UIPD] BATTERY-AGGRAVATED,"""BATTERY-AGGRAVATED                 <BR/><BR/>OFFICER RESPONDED TO IKENBERRY DINING HALL IN REFERENCE TO A SUBJECT WHO WAS BATTERED BY TWO UNKNOWN FEMALES, ONE OF WHIC H USED GASOLINE TO THROW ON HER.""",FIRST S & GREGORY ST,URBANA,IL,,40.103896999999996,-88.23863399999999
04/15/2011 11:15:00 AM,[UIPD] BATTERY-AGGRAVATED,"""BATTERY-AGGRAVATED                 <BR/><BR/>DURING AN ARREST BY UI NARCOTICS UNIT, THE SUSPECT ATTEMPTED TO FLEE IN HIS VEHICLE. THE VEHICLE MIRROR BRUSHED AN OFFIC ER WHO WAS ON FOOT. SUSPECT WAS TAKEN INTO CUSTODY AND ARRES TED.""",300 Block GREEN E,URBANA,IL,,40.110245,-88.235385
04/19/2011 05:40:00 PM,[UIPD] BATTERY,"""BATTERY                            <BR/><BR/>OFFICERS INVESTIGATED A REPORTD BATTERY OF A DELIVERY DRIVER THAT OCCURRED AT ASHTON WOODS. TWO (2) SUSPECTS WERE LOCATED AND ARRESTED FOR MOB ACTION. THERE WERE OTHER CRIMINAL CHARG ES THAT WERE ISSUED, THAT WERE RELATED TO THIS INCIDENT. THE TWO (2) SUSPECTS WERE TRANSPORTED TO CCSO.""",FIRST STREET S & GERTY DR/E. WINDSOR,URBANA,IL,61802.0,40.0840412,-88.15154609999999
04/18/2011 04:00:00 AM,[UIPD] BATTERY,"""BATTERY                            <BR/><BR/>INTOXICATED 18 YR OLD RETURNED TO RESIDENCE HALL AND BATTERED ROOMMATE OVER AN IMAGINED INSULT. WHEN R.A. INTERVENED, SUSPECT BATTERED R.A.  NO INJURIES.  VICTIMS REQUESTED NO CRIMINAL CHARGES.""",GREGORY DR E & FIRST / EUCLID,URBANA,IL,,40.104096999999996,-88.23759
04/27/2011 02:08:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,"""POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/>NTA - OFFICER OBSERVED SUBJECT URINATING IN C7. OFFICER MADE CONTACT WITH INTOXICATED SUBJECT. SUBJECT CARRYING WATER BO TTLE CONTAINING A LIGHT BROWN LIQUID WHICH SMELL OF THE ODOR OF ALCOHOLIC BEVERAGES.  BEFORE SMELLING LIQUID, OFFICER AS KED AND SUBJECT REFUSED TO EXPLAIN.  FROM OFFICER'S EXPERIEN CE AND TRAIN, HE BELIEVED THE WATER BOTTLE TO CONTAIN ALCOHO LIC BEVERAGES UPON FIRST OBSERVATION.""",800 Block SIXTH ST S,URBANA,IL,,40.107969,-88.230345
04/28/2011 12:06:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,"""POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/>NTA - SUBJECT WAS ARRESTED FOR OBSTRUCTING A POLICE OFFICER. SEARCH INCIDENT TO ARREST AND A METAL FLASK CONTAINING LIQ UOR WAS IN BACK PANTS POCKET.  SUBJECT WAS STANDING IN THE 8 00 BLOCK S WRIGHT ST ON THE WEST SIDE SIDEWALK, A PUBLIC PLA CE.  FLASK WAS APPROXIMATELY 1/3 FULL.""",800 Block WRIGHT ST S,URBANA,IL,,40.107981,-88.228853
03/04/2011 08:30:00 PM,[UIPD] SEARCH WARRANT SERVICE,SEARCH WARRANT SERVICE             <BR/><BR/> SEARCH WARRANT,1200 Block EUCLID,URBANA,IL,,40.104012,-88.234477
12/20/2014 01:09:00 AM,[UIPD] BATTERY-AGGRAVATED,"""BATTERY-AGGRAVATED                 <BR/><BR/>OFFICER OBSERVED A SUBJECT, WHO APPEARED TO BE INTOXICATED, AT FIRST AND JOHN LEANING ON A TREE. OFFICER MADE CONTACT WI TH THE SUBJECT TO CHECK HIS WELFARE. SUBJECT WAS LATER ARRES TED FOR AGGRAVATED BATTERY AND RESISTING/OBSTRUCTING A POLICE OFFICER.""",FIRST ST & JOHN ST,URBANA,IL,,40.109,-88.2387
05/08/2011 10:56:00 AM,[UIPD] BOMB THREAT,BOMB THREAT                        <BR/><BR/> BOMB THREAT WROTE ON MEN'S ROOM BATHROOM STALL DOOR,1400 Block GREEN W,URBANA,IL,,40.110316999999995,-88.228874
01/08/2018 05:40:00 PM,[UIPD] ROBBERY-ARMED,"ROBBERY-ARMED <BR/><BR/>WHILE WALKING DOWN THE SIDEWALK, A MALE IN A GROUP OF FOUR, STRUCK THE VICTIM IN THE HEAD WITH A ROCK. MALES FLED THE SCENE LAUGHING. VICTIM WAS TRANSPORTED WITH NON-LIFE THREATE NING INJURY TO THE HEAD AT HIS REQUEST.",1400 Block GREEN ST W,URBANA,IL,,40.1099,-88.2272
06/18/2011 02:19:00 AM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>OFFICER OBSERVED A FEMALE SWING AT A MALE AT FOURTH AND GREE N IN CHAMPAIGN. THE FEMALE WAS ARRESTED FOR AGGRAVATED BATTE RY.,300 Block GREEN E,URBANA,IL,,40.110246999999994,-88.235159
07/09/2011 12:49:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/>NTA FOR POSSESSION PROHIBITED ON PUBLIC PROPERTY AND BUSINES S PARKING LOTS.,800 Block SIXTH,URBANA,IL,,40.109079,-88.230367
07/17/2011 12:33:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/> NTA ISSUED FOR POSSESSION ON PUBLIC PROPERTY.,800 Block SIXTH ST S,URBANA,IL,,40.107969,-88.230345
07/23/2011 12:28:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/> NTA--ALCOHOL ON PUBLIC PROPERTY,800 Block SIXTH S,URBANA,IL,,40.107969,-88.230345
08/16/2011 01:07:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/> NTA--POSSESSION OF ALCOHOL ON PUBLIC PROPERTY,700 Block SIXTH S,URBANA,IL,,40.110288,-88.230391
04/23/2010 12:50:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/> CHAMPAIGN CITY NTA FOR POSSESSION ON PUBLIC PROPERTY,900 Block THIRD ST S,URBANA,IL,,40.109035,-88.235373
08/31/2011 12:16:00 AM,[UIPD] BATTERY-AGGRAVATED,"""BATTERY-AGGRAVATED                 <BR/><BR/>OFFICERS ASSISTED AN INTOXICATED SUBJECT LOCATED AT PARKING GARAGE C-10, 510 E DANIEL ST, CHAMPAIGN. SUBJECT WAS TRANSPO RTED TO PROVENA COVENANT MEDICAL CENTER, 1400 W PARK STREET, URBANA. UPON ARRIVAL SUBJECT SHOVED MEDICAL PERSONNEL AND FLED ON FOOT. HE WAS LATER LOCATED AND ARRESTED.""",DANIEL E & FIFTH STREET,URBANA,IL,,40.107956,-88.23200899999999
09/04/2011 12:13:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/> NTA: POSSESSION PROHIBITED ON PUBLIC PROPERTY,1000 Block OAK,URBANA,IL,61820.0,40.1064987,-88.241519
09/04/2011 09:21:00 PM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/> NTA: POSSESSION PROHIBITED ON PUBLIC PROPERTY,100 Block DANIEL E,URBANA,IL,,40.107907,-88.238672
09/10/2011 12:13:00 AM,[UIPD] BATTERY-AGGRAVATED,"""BATTERY-AGGRAVATED                 <BR/><BR/>AGGRAVATED BATTERY, POSSESSIONOF CANNABIS, RESISTING A PEACE OFFICER. ONE SUSPECT ARRESTED.""",DANIEL & SIXTH,URBANA,IL,,40.107969,-88.230345
09/11/2011 03:35:00 AM,[UIPD] BATTERY-AGGRAVATED,"""BATTERY-AGGRAVATED                 <BR/><BR/>SEVERAL SUBJECTS WERE SEEN FLEEING AN APARTMENT. THREE OF TH E SUBJECTS WERE LATER ARRESTED FOR MOB ACTION, HOME INVASION , AND BURGLARY.""",300 Block WHITE ST E,URBANA,IL,,40.114415,-88.235259
09/30/2011 06:42:00 PM,[UIPD] UNLAWFUL USE OF WEAPONS,"""UNLAWFUL USE OF WEAPONS            <BR/><BR/>FIREARM WITH A LOADED MAGAZINE, ALONG WITH 37 MDMA TABLETS A ND 41 BAGS OF SUSPECT CANNABIS WERE LOCATED IN A TRASH CAN A T A BUSINESS. ONE SUBJECT WAS ARRESTED AND THE FIREARM WAS F OUND TO BE STOLEN.""",200 Block GREEN E,URBANA,IL,,40.110232,-88.236939
10/29/2011 12:14:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/>NTA FPR POSSESSION PROHIBITED ON PUBLIC PROPERTY AND BUSINES S PARKING LOTS,300 Block ARMORY E,URBANA,IL,,40.105406,-88.234499
11/12/2011 01:35:00 PM,[UIPD] UNLAWFUL USE OF WEAPONS,"""UNLAWFUL USE OF WEAPONS            <BR/><BR/>OFFICERS ARRESTED A MAN FOR DISORDERLY CONDUCT, POSSESSION O F CANNABIS, POSSESSION OF DRUG PARAPHERNALIA, AND UNLAWFUL U SE OF WEAPONS.""",OAK S & KIRBY AVE,URBANA,IL,,40.098052,-88.241447
12/06/2010 12:00:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>TWO FEMALE BUILDING SERVICE WORKERS (BSW) REPORTED THAT A MA LE BSW WAS SEXUALLY HARASSING THEM BY MAKING LEWD COMMENTS A ND TOUCHING THEM INAPPROPRIATELY.,100 Block GREGORY E,URBANA,IL,,40.104094,-88.238636
12/03/2011 12:45:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/> VICTIM REPORTED A BATTERY THAT OCCURED THE PREVIOUS EVENING.,1000 Block LINCOLN S,URBANA,IL,,40.104563,-88.219197
12/16/2011 08:44:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>A MALE WAS ARRESTED FOR BATTERY AND ISSUED A LETTER OF NO TR ESPASS FOR UI PROPERTY.,1400 Block GREEN W,URBANA,IL,,40.110316999999995,-88.228874
01/01/2012 01:09:00 AM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>OFFICERS RESPONDED TO THE FIRE STATION TO ASSIST CPD ON A FI GHT IN PROGRESS. TWO INDIVIDUALS ARRESTED FOR AGGRAVATED BAT TERY AND RESISTING & OBSTRUCTING A PEACE OFFICER.,500 Block JOHN E,URBANA,IL,,40.109068,-88.23185
01/04/2012 03:17:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>OFFICER OBSERVED A BATTERY IN THE 1200 BLOCK OF SOUTH FIRST ST. ONE SUBJECT WAS ARRESTED.,1200 Block FOURTH S,URBANA,IL,,40.104127000000005,-88.23343
10/20/2011 12:00:00 PM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>PARENTS OF PHYSICALLY DISABLED (CP) STUDENT CAME IN TO REPOR THEIR SON MAY HAVE BEEN PHYSICALLY ABUSED BY ANOTHER STUDENT PERFORMING AS A PERSONAL ASSISTANT.,1000 Block GREEN W,URBANA,IL,,40.110548,-88.220541
02/09/2012 10:55:00 PM,[UIPD] BATTERY,"""BATTERY                            <BR/><BR/>OFFICER WAS FLAGGED DOWN BY A SUBJECT WHO HAD JUST BEEN THRO WN OUT OF CLYBOURNE'S. AFTER FURTHER INVESTIGATION, THE SUBJ ECT WAS ARRESTED FOR DISORDERLY CONDUCT, BATTERY, AND RESIST ING/OBSTRUCTING A PEACE OFFICER.""",SIXTH S & GREEN ST.,URBANA,IL,,40.110214,-88.23039
04/18/2016 01:50:00 AM,[UIPD] ROBBERY,"ROBBERY                            <BR/><BR/>OFFICERS RESPONDED TO ASSIST URBANA POLICE WITH A ROBBERY TH AT HAD OCCURRED AT THE CIRCLE K, 1821 S PHILO RD, URBANA. NO SUSPECTS WERE APPREHENDED AT THIS TIME.",1800 Block PHILO RD S,URBANA,IL,,40.0951,-88.1911
06/28/2016 09:00:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>OFFICERS RESPONDED TO A REPORT THAT AN EMPLOYEE PUSHED A FELLOW EMPLOYEE. THE OFFENDER WAS ISSUED A STATE NOTICE TO APPEAR.,1000 Block LINCOLN AV S,URBANA,IL,,40.1041,-88.2199
06/29/2016 11:00:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>R/P REPORTS SHE WAS BATTERED BY A FELLOW EMPLOYEE. R/P REQUE ST A REPORT ONLY AND DOES NOT WANT CHARGERS FILED.,1000 Block ILLINOIS ST W,URBANA,IL,,40.1092,-88.2213
07/08/2016 09:07:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>AN UNKNOWN SUSPECT TOOK VICTIM'S HAT; THEN HAD A PHYSICAL CO NFRONTATION WITH VICTIM MOMENTS LATER.,1900 Block FIRST ST S,URBANA,IL,,40.0937,-88.2376
07/10/2016 02:03:00 AM,[UIPD] BATTERY,"BATTERY                            <BR/><BR/>SUBJECTS WERE FIGHTING IN STREET, ONE SUBJECT WAS ISSUED A CHAMPAIGN NTA FOR FIGHTING.",600 Block DANIEL ST E,URBANA,IL,,40.1081,-88.2295
06/28/2016 02:00:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>R/P REPORTS SHE WAS PINCHED ON THE ELBOW BY A FELLOW EMPLOYE E. R/P WOULD LIKE A REPORT ON FILE ONLY,1000 Block LINCOLN AV S,URBANA,IL,,40.1041,-88.2199
01/16/2016 01:50:00 AM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>,GREEN ST E & THIRD ST,URBANA,IL,,40.1089,-88.2292
08/31/2016 11:50:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/> OFFICER TOOK BATTERY REPORT.,400 Block MATHEWS AV N,URBANA,IL,,40.1158,-88.2274
10/08/2016 01:00:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>OFFICER RESPONDED TO SAUNDERS HALL IN REFERENCE TO A BATTERY THAT OCCURED ON 10/08/16 AT APPROXIMATELY 0100 HOURS. ALL P ARTIES WERE LOCATED ON SCENE AND I WOULD LIKE THIS REPORT FO RWARDED TO STUDENT DISCIPLINE.,1000 Block PENNSYLVANIA AV W,URBANA,IL,,40.1003,-88.2207
10/17/2016 10:02:00 PM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>OFFICERS TOOK A REPORT REGARDING A BATTERY THAT OCCURRED AT THE ARC ON 10/17/16.,200 Block PEABODY DR E,URBANA,IL,,40.1006,-88.236
08/20/2011 01:40:00 AM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>A ROBBERY OCCURRED BETWEEN F11 AND ILLINI GROVE AND $50 USC WAS TAKEN.,900 Block PENNSYLVANIA W,URBANA,IL,,40.100626,-88.219279
10/09/2011 05:30:00 AM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/> UNKNOWN SUBJECTS BATTERED VICTIM AND STOLE HIS CELL PHONE.,1300 Block SPRINGFIELD W,URBANA,IL,,40.112747,-88.225624
11/18/2011 10:20:00 PM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>OFFICERS RESPONDED TO A REPORTED ROBBERY. OFFENDER CONFRONTE D VICTIM AND DEMANDED PROPERTY. OFFENDER NOT LOCATED.,FIFTH ST S & HEALEY ST,URBANA,IL,61820.0,40.1114849,-88.23206400000001
04/14/2012 02:11:00 AM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>OFFICER WITNESSED WHAT WAS FOUND TO BE A ROBBERY/MOB ACTION. ONE SUBJECT WAS ARRESTED.,FOURTH S & HEALEY,URBANA,IL,,40.111472,-88.233565
08/09/2012 07:15:00 AM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/> OFFICERS RESPONDED TO A ROBBERY IN PROGRESS.,1200 Block UNIVERSITY AV W,URBANA,IL,,40.116396,-88.224042
09/30/2012 12:10:00 AM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>REPORT OF A ROBBERY THAT OCCURRED SOMEWHERE IN CAMPUS TOWN. VICTIM WAS STRUCK IN THE FACEAND HAD PERSONAL ITEMS STOLEN,1400 Block GREEN STREET W,URBANA,IL,61801.0,40.1104375,-88.2272251
10/08/2012 05:46:00 PM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>OFFICERS RESPONDED TO A ROBBERY IN URBANA.  TWO SUBJECTS FOR CABLY STOLE A FEMALES PURSE.,1000 Block CLARK ST W,URBANA,IL,,40.115429,-88.224026
10/24/2012 12:01:00 AM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>SUBJECT WAS WALKING HOME WHEN 2 BLACK MALES CONFRONTED HIM. VICTIM WAS PUNCHED SEVERAL TIMES AND HIS CELL PHONE AND WALL ET WERE TAKEN.,1900 Block ORCHARD ST S,URBANA,IL,,40.093647,-88.21261899999999
11/26/2012 07:00:00 PM,[UIPD] ROBBERY-ARMED,ROBBERY-ARMED                      <BR/><BR/>SUBJECT WAS ROBBED LEADING TO A SEARCH WARRANT AT A RESIDENC E.,JOHN STREET E & SECOND,URBANA,IL,,40.109021999999996,-88.237027
12/08/2012 09:45:00 PM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>ROBBERY OCCURRED WHILE SUBJECT WAS RIDING HER BICYCLE. ALL I TEMS RECOVERED EXCEPT CASH.,200 Block GOODWIN AV N,URBANA,IL,,40.113535,-88.223988
12/14/2012 08:16:00 PM,[UIPD] ROBBERY-ARMED,ROBBERY-ARMED                      <BR/><BR/> OFFICER RESPONDED TO REPORT OF AN ARMED ROBERRY IN LOT B-21.,SPRINGFIELD AV W & GOODWIN,URBANA,IL,,40.112790000000004,-88.220671
04/05/2013 11:44:00 AM,[UIPD] ROBBERY,"ROBBERY                            <BR/><BR/>UIPD RESPONDED TO BURNHAM 310 APARTMENTS, 310 E. SPRINGFIELD IN CHAMPAIGN, IN REFERENCE TO A ROBBERY REPORT THAT OCCURED EARLY THIS MORNING ALONG THE 100 BLOCK OF NORTH MATHEWS, UR BANA.",300 Block SPRINGFIELD AVE E,URBANA,IL,,40.112747,-88.225624
08/17/2013 02:43:00 AM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>SUBJECT WAS WALKING HOME WEHN HE WAS ATTACKED BY TWO BLACK M ALES WHO ATTEMPTED TO TAKE HIS PROPERTY FROM HIS POCKETS. HE WAS STRUCK ABOUT THE HEAD AND UPPER BODY SEVERAL TIMES.,WRIGHT S & SPRINGFIELD,URBANA,IL,61820.0,40.1127124,-88.228928
08/17/2013 09:26:00 PM,[UIPD] ROBBERY-AGGRAVATED,ROBBERY-AGGRAVATED                 <BR/><BR/> UNKNOWN PERSONS ASSAULTED VICTIM AND STOLE HIS ICARD.,MATTHEW S & GOODWIN,URBANA,IL,,40.1105875,-88.2072697
